inspector,pr_url,commit,commit_url,initial_flag,refactoring_type,refactoring_detail,confirmed_refactoring_flag,covered_refactoring_flag,notes
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,0c9e28e50ddd5521b85ed2fac606573034357909,https://github.com/apache/servicecomb-java-chassis/commit/0c9e28e50ddd5521b85ed2fac606573034357909,FALSE,Change Variable Type,"stats : List<AtomicInteger> to weights : List<Double> in method public choose(servers List<ServiceCombServer>, invocation Invocation) : ServiceCombServer in class org.apache.servicecomb.loadbalance.WeightedResponseTimeRuleExt",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,0c9e28e50ddd5521b85ed2fac606573034357909,https://github.com/apache/servicecomb-java-chassis/commit/0c9e28e50ddd5521b85ed2fac606573034357909,FALSE,Rename Variable,"stats : List<AtomicInteger> to weights : List<Double> in method public choose(servers List<ServiceCombServer>, invocation Invocation) : ServiceCombServer in class org.apache.servicecomb.loadbalance.WeightedResponseTimeRuleExt",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/883,789ab3e47568eda9d53bc2dc1e110d762c6e0e03,https://github.com/apache/servicecomb-java-chassis/commit/789ab3e47568eda9d53bc2dc1e110d762c6e0e03,FALSE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,dfaaf31f41a3fa8bfd496aeda45d790d253b6417,https://github.com/apache/servicecomb-java-chassis/commit/dfaaf31f41a3fa8bfd496aeda45d790d253b6417,TRUE,,,,,
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Move And Rename Class,io.servicecomb.serviceregistry.TestRegistryWithEnvVar moved and renamed to io.servicecomb.demo.integration.PojoReferenceIntegrationTest,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Class,io.servicecomb.provider.pojo.reference.TestPojoReferenceMeta renamed to io.servicecomb.provider.pojo.reference.PojoReferenceMetaTest,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Parameter,"selfMicroserviceId : String to consumerId : String in method public findServiceInstance(consumerId String, appId String, serviceName String, versionRule String) : List<MicroserviceInstance> in class io.servicecomb.serviceregistry.client.http.ServiceRegistryClientImpl",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Parameter,"selfMicroserviceId : String to consumerId : String in method public findServiceInstance(consumerId String, appId String, serviceName String, versionRule String) : List<MicroserviceInstance> in class io.servicecomb.serviceregistry.client.ServiceRegistryClient",VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Method,public TestFullOperation() : void renamed to public testFullOperation() : void in class io.servicecomb.foundation.common.net.TestNetUtils,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Parameter,interfaceName : String to hostName : String in method public getHostAddress(hostName String) : String in class io.servicecomb.foundation.common.net.NetUtils,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Method,public testgetRealListenAddress() : void renamed to public testGetRealListenAddress() : void in class io.servicecomb.serviceregistry.TestRegistry,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/servicecomb-java-chassis/pull/46,531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,https://github.com/apache/servicecomb-java-chassis/commit/531c0cbb192263fb69d6f6d1f0eeb9f317176ab6,FALSE,Rename Attribute,lPojoReferenceMeta : PojoReferenceMeta to pojoReferenceMeta : PojoReferenceMeta in class io.servicecomb.provider.pojo.reference.PojoReferenceMetaTest,VERDADEIRO,FALSO,No notes.
analyst 2,https://github.com/apache/usergrid/pull/248,dbfff9970f844f2264113fc05ee290aa3ca0ae50,https://github.com/apache/usergrid/commit/dbfff9970f844f2264113fc05ee290aa3ca0ae50,TRUE,Rename Variable,entityCount : int to i : int in method public rebuildOneCollectionIndex() : void in class org.apache.usergrid.persistence.PerformanceEntityRebuildIndexTest,,,
analyst 2,https://github.com/apache/usergrid/pull/248,b1d9ac283d1bf8ab17a5d9fd305b38447b5799d1,https://github.com/apache/usergrid/commit/b1d9ac283d1bf8ab17a5d9fd305b38447b5799d1,TRUE,Change Return Type,Optional<Integer> to int in method public getLimit() : int in class org.apache.usergrid.persistence.Query,,,
analyst 2,https://github.com/apache/usergrid/pull/248,b1d9ac283d1bf8ab17a5d9fd305b38447b5799d1,https://github.com/apache/usergrid/commit/b1d9ac283d1bf8ab17a5d9fd305b38447b5799d1,TRUE,Change Return Type,Optional<Integer> to int in method public getLimit(defaultLimit int) : int in class org.apache.usergrid.persistence.Query,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Parameter,entityIdScope : EntityIdScope to entityIndexOperation : EntityIndexOperation in method public index(entityIndexOperation EntityIndexOperation) : void in class org.apache.usergrid.corepersistence.asyncevents.InMemoryAsyncEventService,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Change Parameter Type,entityIdScope : EntityIdScope to entityIndexOperation : EntityIndexOperation in method public index(entityIndexOperation EntityIndexOperation) : void in class org.apache.usergrid.corepersistence.asyncevents.InMemoryAsyncEventService,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Attribute,RESUME_MAP_SCOPTE : MapScope to RESUME_MAP_SCOPE : MapScope in class org.apache.usergrid.corepersistence.index.ReIndexServiceImpl,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Parameter,entityIdScope : EntityIdScope to entityIndexOperation : EntityIndexOperation in method public index(entityIndexOperation EntityIndexOperation) : Observable<IndexOperationMessage> in class org.apache.usergrid.corepersistence.asyncevents.EventBuilderImpl,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Change Parameter Type,entityIdScope : EntityIdScope to entityIndexOperation : EntityIndexOperation in method public index(entityIndexOperation EntityIndexOperation) : Observable<IndexOperationMessage> in class org.apache.usergrid.corepersistence.asyncevents.EventBuilderImpl,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Method,"public edgesFromSourceAscending(gm GraphManager, sourceNode Id) : Observable<Edge> renamed to public edgesFromSourceDescending(gm GraphManager, sourceNode Id) : Observable<Edge> in class org.apache.usergrid.persistence.graph.serialization.impl.EdgesObservableImpl",,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Method,"public edgesFromSourceAscending(gm GraphManager, sourceNode Id, edgeTypeInput Optional<String>, startTimestamp Optional<Long>) : Observable<Edge> renamed to public edgesFromSourceDescending(gm GraphManager, sourceNode Id, edgeTypeInput Optional<String>) : Observable<Edge> in class org.apache.usergrid.persistence.graph.serialization.impl.EdgesObservableImpl",,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Method,"public edgesFromSourceAscending(gm GraphManager, sourceNode Id) : Observable<Edge> renamed to public edgesFromSourceDescending(gm GraphManager, sourceNode Id) : Observable<Edge> in class org.apache.usergrid.persistence.graph.serialization.EdgesObservable",,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Method,"public edgesFromSourceAscending(gm GraphManager, sourceNode Id, edgeType Optional<String>, startTimestamp Optional<Long>) : Observable<Edge> renamed to public edgesFromSourceDescending(gm GraphManager, sourceNode Id, edgeType Optional<String>) : Observable<Edge> in class org.apache.usergrid.persistence.graph.serialization.EdgesObservable",,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Rename Parameter,entityIdScope : EntityIdScope to entityIndexOperation : EntityIndexOperation in method public index(entityIndexOperation EntityIndexOperation) : Observable<IndexOperationMessage> in class org.apache.usergrid.corepersistence.asyncevents.EventBuilder,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Change Parameter Type,entityIdScope : EntityIdScope to entityIndexOperation : EntityIndexOperation in method public index(entityIndexOperation EntityIndexOperation) : Observable<IndexOperationMessage> in class org.apache.usergrid.corepersistence.asyncevents.EventBuilder,,,
analyst 2,https://github.com/apache/usergrid/pull/248,cb179d3512952203d20c00773789df23e27f147d,https://github.com/apache/usergrid/commit/cb179d3512952203d20c00773789df23e27f147d,TRUE,Change Parameter Type,entityIdScope : EntityIdScope to entityIdScope : EntityIndexOperation in method public index(entityIdScope EntityIndexOperation) : void in class org.apache.usergrid.corepersistence.index.ReIndexAction,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Move Class,org.apache.usergrid.corepersistence.pipeline.read.AbstractPathFilter.CursorSeek moved to org.apache.usergrid.corepersistence.pipeline.read.CursorSeek,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Rename Variable,newCursor : String to jobId : String in method public rebuildIndex(indexServiceRequestBuilder IndexServiceRequestBuilder) : IndexResponse in class org.apache.usergrid.corepersistence.index.ReIndexServiceImpl,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Rename Method,public getCursor() : String renamed to public getJobId() : String in class org.apache.usergrid.corepersistence.index.ReIndexService.IndexResponse,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Rename Parameter,"cursor : String to jobId : String in method public IndexResponse(jobId String, status String, numberProcessed long, lastUpdated long) in class org.apache.usergrid.corepersistence.index.ReIndexService.IndexResponse",,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Rename Attribute,cursor : String to jobId : String in class org.apache.usergrid.corepersistence.index.ReIndexService.IndexResponse,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Rename Attribute,indexedEdgecount : ConnectableObservable<EdgeScope> to numberProcessed : long in class org.apache.usergrid.corepersistence.index.ReIndexService.IndexResponse,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Change Attribute Type,indexedEdgecount : ConnectableObservable<EdgeScope> to numberProcessed : long in class org.apache.usergrid.corepersistence.index.ReIndexService.IndexResponse,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Move Attribute,private MAX_SIZE : int from class org.apache.usergrid.corepersistence.pipeline.cursor.RequestCursor to private MAX_SIZE : int from class org.apache.usergrid.corepersistence.pipeline.cursor.CursorSerializerUtil,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Extract And Move Method,public asString(node JsonNode) : String extracted from public encodeAsString() : Optional<String> in class org.apache.usergrid.corepersistence.pipeline.cursor.ResponseCursor & moved to class org.apache.usergrid.corepersistence.pipeline.cursor.CursorSerializerUtil,,,
analyst 2,https://github.com/apache/usergrid/pull/248,20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,https://github.com/apache/usergrid/commit/20c9b3509cf96a6ecab1a45a2c572fd6a041e00d,TRUE,Extract And Move Method,"public fromString(base64EncodedJson String) : JsonNode extracted from private fromCursor(cursor String) : Map<Integer,JsonNode> in class org.apache.usergrid.corepersistence.pipeline.cursor.RequestCursor & moved to class org.apache.usergrid.corepersistence.pipeline.cursor.CursorSerializerUtil",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public isCollectionMember(collectionName String, entity EntityRef) : boolean in class org.apache.usergrid.corepersistence.CpRelationManager",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public getCollection(collectionName String, query Query, level Level) : Results in class org.apache.usergrid.corepersistence.CpRelationManager",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public addToCollection(collectionName String, itemRef EntityRef) : Entity in class org.apache.usergrid.corepersistence.CpRelationManager",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public addToCollection(collectionName String, itemRef EntityRef, connectBack boolean) : Entity in class org.apache.usergrid.corepersistence.CpRelationManager",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public addToCollection(collectionName String, itemRef EntityRef, memberEntity Entity, connectBack boolean) : Entity in class org.apache.usergrid.corepersistence.CpRelationManager",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public addToCollections(owners List<EntityRef>, collectionName String) : Entity in class org.apache.usergrid.corepersistence.CpRelationManager",,,
analyst 2,https://github.com/apache/usergrid/pull/248,a767bb61e68525006202a447717e6592f0dc0c8e,https://github.com/apache/usergrid/commit/a767bb61e68525006202a447717e6592f0dc0c8e,TRUE,Rename Parameter,"collName : String to collectionName : String in method public createItemInCollection(collectionName String, itemType String, properties Map<String,Object>) : Entity in class org.apache.usergrid.corepersistence.CpRelationManager",,,
